217,623,3553,91,1747
218,841,639,3464,2075
219,847,1137,1568,114
220,2151,108,4901,3181
221,4647,489,4101,3425
222,249,3066,3997,3003
223,3588,890,2550,198
224,2549,3627,635,672
225,282,3229,255,4000
226,3666,2095,1682,581
227,372,621,4899,312
228,4238,4726,2293,2491
229,4761,3422,1403,846
230,2755,2886,2016,4503
231,317,1257,4060,88
232,292,455,3704,742
233,608,887,903,866
234,2225,3716,3176,247
235,1209,437,4837,3205
236,213,1371,1477,823
237,4246,3458,829,3404
238,381,2831,4922,1133
239,1050,3128,2329,1297
240,2789,4398,2106,671
241,1923,4215,676,3462
242,3982,4321,523,713
243,2554,4410,958,4977
244,584,4949,363,4816
245,71,4726,4394,1282
246,3459,498,352,3658
247,4014,2763,1664,2354
248,426,3745,253,4650
249,3066,222,3997,4514
250,1133,3585,891,4111
251,988,2149,3038,4638
252,159,2295,13,3338
253,248,426,139,2845
254,777,1717,1934,3745
255,4676,617,3827,2318
256,346,425,3344,4885
257,16,952,867,2764
258,2822,392,437,609
259,2076,609,4727,105
260,3248,2982,3193,3885
261,329,3085,5011,3170
262,787,4560,1442,2563
263,1148,4745,354,207
264,753,1360,712,2291
265,703,416,216,451
266,3674,271,442,489
267,4062,2476,1286,249
268,2461,4257,4018,675
269,989,67,433,2521
270,1326,2338,4472,274
271,489,266,1125,3455
272,2888,4513,1500,418
273,77,56,553,504
274,3994,651,907,1640
275,466,1797,215,3168
276,2813,4525,977,1433
277,204,1298,4532,357
278,3322,113,4912,2155
279,4236,3221,2509,572
280,1273,1753,362,3364
281,931,1688,3744,700
282,225,654,949,3229
283,1004,4010,2442,4633
284,2220,4425,4445,4908
285,2577,459,1250,1716
286,3109,2946,2042,3561
287,617,1902,4218,1117
288,4108,893,4161,4428
289,4102,73,1733,329
290,1850,2716,803,589
291,634,243,4977,4410
292,232,148,832,1554
293,2964,2684,3571,481
294,257,143,2964,4355
295,7,258,4918,1716
296,4935,2895,2894,1882
297,3237,881,4106,2645
298,4308,3412,3514,1757
299,3554,1800,1195,3282
300,2789,2106,2815,3775
301,3144,758,4949,4214
302,10,1608,314,698
303,522,450,4552,694
304,4044,46,3268,4130
305,557,2557,1305,3230
306,3324,3962,3457,557
307,3518,2538,776,101
308,3929,3245,1244,2332
309,2794,531,2938,3403
310,677,1862,3085,643
311,2079,3000,790,4311
312,703,621,3507,1155
313,2035,662,3442,2747
314,1503,4092,1469,3690
315,2205,4271,4270,3962
316,535,4838,2895,1469
317,231,3050,2825,1907
318,1409,942,2732,868
319,35,699,790,61
320,988,1933,4733,2923
321,663,472,4825,3559
322,471,2521,269,2441
323,709,1416,2615,4174
324,458,1619,214,149
325,87,340,177,1689
326,1253,1467,1233,3100
327,563,768,4763,3811
328,597,4112,1106,3735
329,4102,73,289,150
330,344,4437,2229,4019
331,122,534,3331,4212
332,4417,1423,417,4539
333,71,3422,2529,78
334,4930,103,2118,4922
335,157,3311,1600,4945
336,65,42,1448,315
337,2553,2232,1721,2347
338,829,3815,3897,147
339,1142,4,970,2892
340,325,2574,1956,177
341,1398,2960,44,4570
342,3386,1278,1586,3562
343,599,866,448,2266
344,3987,1819,728,3
345,4109,4710,868,4422
346,181,3220,437,4232
347,2259,4376,1490,2039
348,844,996,857,1769
349,703,416,785,451
350,3611,1246,4218,503
351,1297,408,2871,3595
352,3459,3509,498,3658
353,3172,2939,1575,2783
354,856,842,156,4304
355,969,954,84,3446
356,667,3003,466,702
357,450,758,1298,4588
358,158,1362,401,246
359,1972,2855,2958,860
360,1106,2788,2052,4860
361,26,404,1242,1657
362,2422,1710,207,440
363,215,606,854,244
364,2021,3383,1933,999
365,4386,107,4161,2775
366,2222,4383,2556,3844
367,1720,644,399,4584
368,203,411,75,3593
369,940,2947,895,750
370,441,473,2279,575
371,1418,4898,344,3987
372,227,1150,3507,1912
373,1640,4902,193,1052
374,529,2036,771,294
375,192,215,26,186
376,3373,57,2941,868
377,926,3057,3188,4158
378,604,748,195,2331
379,1465,1886,3781,4229
380,3577,215,924,2320
381,3131,1388,4366,551
382,579,1627,2618,1381
383,1814,4250,1475,3376
384,1226,42,1474,1556
385,917,3820,188,724
386,1256,3274,1236,1589
387,776,3279,68,432
388,1599,966,1766,3948
389,430,4370,2441,4737
390,444,4023,935,183
391,2459,752,2077,4131
392,161,16,258,208
393,452,3737,1160,3170
394,1389,4070,3101,1981
395,2304,4363,574,3381
396,1972,2867,2961,221
397,4684,138,198,1262
398,2494,277,4532,80
399,4521,4591,367,1564
400,988,4087,2149,2275
401,1362,358,158,492
402,4135,4206,3202,2051
403,4427,3760,2526,943
404,4160,1657,1242,3557
405,138,427,1329,315
406,458,4851,3259,3139
407,955,615,832,3288
408,3890,2472,351,577
409,3673,34,4321,3847
410,4805,3545,4733,988
411,203,974,368,2185
412,824,336,905,993
413,4661,131,4692,3980
414,972,3290,780,1833
415,2843,757,1680,3011
416,703,265,451,349
417,4417,4539,1423,332
418,2650,745,3982,1212
419,2791,1914,3149,4165
420,949,245,187,573
421,1996,108,1854,2874
422,2807,22,3517,1508
423,1691,3523,878,4838
424,3386,4477,2874,4892
425,161,540,4427,829
426,248,3745,253,530
427,4103,1972,1691,1996
428,3532,1730,1126,4182
429,969,4542,2910,979
430,2623,389,690,477
431,409,297,872,1949
432,387,68,1621,891
433,269,4751,4034,2521
434,383,4502,3249,673
435,3715,788,3318,3690
436,1086,2811,4319,4488
437,4687,206,346,235
438,1085,1265,4495,2919
439,4531,999,4572,215
440,619,4997,192,3661
441,210,370,1727,69
442,1398,836,1467,44
443,2033,811,676,939
444,3293,3408,1929,4023
445,3203,42,3567,692
446,881,674,808,812
447,563,175,3454,1632
448,866,599,622,343
449,2530,3769,1181,3547
450,4588,357,758,1298
451,703,416,216,785
452,393,4973,709,1600
453,3172,3035,3808,86
454,1691,3134,427,124
455,1429,4187,1629,4966
456,4548,1010,4325,568
457,1342,3430,4141,1516
458,406,1817,4450,3146
459,2577,1250,4610,100
460,2618,1498,1752,520
461,504,3937,2291,27
462,4197,4435,2776,406
463,797,4375,829,3697
464,675,2461,817,4540
465,4966,4187,2023,434
466,275,3168,2199,4982
467,1414,3475,213,4173
468,4474,836,709,994
469,2422,983,4509,570
470,1746,2931,102,1149
471,322,4745,818,269
472,321,4917,406,2395
473,370,2003,695,3151
474,646,1341,4622,574
475,192,830,4896,1632
476,3380,3288,3407,615
477,863,609,1184,430
478,789,2335,503,2035
479,4029,988,4087,2275
480,880,103,718,3312
481,3571,2684,4438,293
482,3872,35,2332,3730
483,119,793,1451,2191
484,852,3357,89,1874
485,4762,2605,3528,3523
486,1003,601,2683,4192
487,1142,2647,2784,656
488,3147,1004,2442,2179
489,1125,271,124,2321
490,4575,542,3241,942
491,1707,2619,3327,1171
492,714,524,1362,401
493,254,1639,2813,3577
494,43,1008,140,737
495,4643,699,35,543
496,1037,4589,2616,702
497,2877,4240,1705,3403
498,3509,352,714,3459
499,3446,780,1833,972
500,2165,1897,4321,3478
501,4144,3778,1349,768
502,2975,1247,4819,3382
503,478,3813,4970,3681
504,2364,2977,2129,3344
505,3524,3542,3621,868
506,809,1177,3433,2722
507,3096,2366,2715,2368
508,215,2732,729,482
509,4971,63,899,191
510,938,147,651,4288
511,728,660,747,4484
512,325,896,2355,279
513,758,4565,2676,67
514,2735,4236,572,938
515,1743,2368,604,1456
516,2195,3577,2678,4277
517,1300,3661,4232,4692
518,4218,617,569,532
519,4819,2975,502,2395
520,1557,1498,827,1698
521,1783,4466,77,752
522,694,4552,303,4588
523,2165,4855,4321,4978
524,492,1227,1788,714
525,1598,1748,2528,2522
526,2902,1293,2263,1935
527,3495,1097,134,4376
528,1656,19,2,2024
529,374,4326,1415,4720
530,200,2422,426,900
531,4266,2411,646,2266
532,569,518,1010,4375
533,498,3919,4693,1933
534,331,6,4712,213
535,316,28,3756,4995
536,4022,361,367,3173
537,959,2074,2981,3884
538,181,1947,768,3994
539,212,3952,4792,3434
540,983,2453,425,4070
541,954,311,818,1625
542,2808,3080,3795,3876
543,699,3605,4643,4737
544,4451,3873,1580,3656
545,1657,1409,3358,318
546,140,1123,1906,1504
547,2508,758,4573,450
548,981,159,3445,3313
549,1906,3248,3253,149
550,1001,1188,3377,2938
551,4745,1962,381,2599
552,4597,4075,364,2705
553,273,4126,20,2965
554,2943,2587,3138,3263
555,3949,1233,658,3650
556,817,866,4266,933
557,1305,305,2557,2390
558,585,3193,3076,2982
559,3440,3418,863,2947
560,2891,2119,3737,731
561,177,4903,7,2988
562,3577,3201,1523,1911
563,327,4395,175,447
564,867,2868,2764,257
565,2216,804,1035,3784
566,4087,1933,4733,3348
567,432,1621,2282,4111
568,783,2996,2030,2708
569,532,1010,518,4375
570,3641,2365,2898,200
571,2243,2279,3850,3341
572,3221,279,514,688
573,949,957,4011,420
574,758,140,395,474
575,3120,973,3853,614
576,2056,3412,1757,596
577,4548,56,408,993
578,662,3604,2295,3607
579,382,1627,1485,931
580,1782,1367,20,720
581,226,3666,1403,3287
582,3398,4863,228,4238
583,4326,2949,732,3164
584,244,1753,113,2199
585,558,2274,1008,156
586,1131,1334,3522,755
587,844,348,1703,2918
588,3722,476,2352,3288
589,4038,290,1677,1850
590,2604,4524,4251,2239
591,2850,4565,156,2683
592,2437,142,609,3353
593,2316,3057,33,377
594,1926,973,4481,344
595,77,4812,3204,4809
596,4354,510,2533,576
597,361,4450,328,4496
598,41,1246,711,1367
599,866,448,343,622
600,4684,198,397,916
601,1242,4229,149,486
602,4016,3607,662,3043
603,3867,1128,1814,3721
604,4427,507,876,554
605,1693,1932,720,2472
606,4132,1102,4527,4364
607,4282,1355,4157,2588
608,233,887,2266,622
609,477,108,258,992
610,1977,1947,818,4445
611,4961,4326,4032,919
612,4401,3820,3919,2166
613,343,382,2618,2070
614,3499,131,1941,4692
615,955,4711,3173,4982
616,1004,3147,2038,828
617,4078,4218,1902,3827
618,2372,1988,3726,4302
619,440,4997,3661,4019
620,2956,2977,3344,3045
621,1912,3643,416,227
622,866,2299,599,448
623,3553,4453,896,217
624,179,2195,4445,3001
625,706,325,5010,72
626,163,77,535,94
627,3016,2345,2647,1646
628,875,1441,2199,1917
629,43,2857,4251,61
630,1944,2640,741,2738
631,3952,3434,4265,3322
632,17,1032,1536,2218
633,3060,4515,3094,1499
634,291,243,4410,2456
635,4893,224,3332,137
636,4542,3959,4843,2096
637,2221,4112,55,813
638,455,776,827,685
639,218,3293,841,2461
640,2976,4292,313,4665
641,4758,1776,2508,4980
642,3543,3177,3417,4168
643,1742,3243,1579,3160
644,321,663,406,367
645,1004,2305,2442,3147
646,474,747,850,3029
647,866,622,4703,168
648,814,1751,684,925
649,4147,1758,3422,346
650,2990,3326,1883,2440
651,716,3994,3716,274
652,2618,3600,1752,2002
653,4838,191,1116,2728
654,3773,4218,4052,4376
655,4218,3681,617,530
656,1360,1023,9,3459
657,3189,3752,3452,4922
658,3327,2817,2664,4666
659,3464,3394,2843,4396
660,2304,4363,3029,2834
661,3463,1003,388,747
662,578,2295,3607,3604
663,1570,321,4296,4825
664,5006,725,1254,1089
665,1752,685,3600,827
666,19,4493,1257,1120
667,141,308,3929,356
668,3612,750,529,4576
669,1971,3320,4752,3801
670,2436,4286,4586,4098
671,240,3597,2313,2789
672,2283,1793,818,4445
673,4923,4502,3249,96
674,881,446,2405,2186
675,464,903,2461,817
676,102,4673,892,241
677,622,310,4432,1713
678,107,68,2025,3277
679,164,730,210,957
680,3043,454,1660,3992
681,3783,1774,183,3838
682,2757,2548,968,1004
683,3,4997,2568,1278
684,648,3801,1751,814
685,665,1980,1498,4433
686,4140,1206,4064,2609
687,3332,1962,1388,2278
688,3221,572,279,3088
689,996,844,348,2973
690,430,3656,1626,1243
691,1996,1691,1854,4026
692,3064,801,3203,42
693,209,861,901,374
694,4588,522,4552,450
695,1577,4857,2724,473
696,308,3419,3245,1775
697,178,194,2184,176
698,39,127,3715,3560
699,35,543,3786,3605
700,2866,1465,945,4354
701,2756,2508,4566,4784
702,4589,496,3148,1758
703,416,265,349,451
704,1507,268,1403,740
705,969,2587,786,2910
706,625,3607,5010,3026
707,4831,3468,1370,2294
708,2082,2422,1710,3580
709,1416,323,2615,452
710,1740,4678,3388,564
711,2399,4821,598,688
712,88,2092,2719,2411
713,795,242,2278,4820
714,492,3509,498,352
715,3871,3594,1435,2763
716,651,3716,3994,4208
717,985,843,39,354
718,3959,116,636,2120
719,189,4117,3870,1502
720,1932,4797,580,543
721,2855,2411,4920,206
722,758,574,5,254
723,1953,3090,4230,3942
724,4726,228,3152,1282
725,980,4192,4149,758
726,1445,3201,126,2229
727,3885,4957,1073,3168
728,990,3335,344,511
729,789,903,311,451
730,210,679,1540,957
731,3737,44,1398,3301
732,4326,4556,583,3164
733,4409,1863,3795,4837
734,740,182,74,718
735,3475,558,3731,2111
736,71,4726,4394,3152
737,2146,2792,531,494
738,2877,4240,1803,655
739,2120,2720,14,4828
740,734,182,4947,79
741,630,3818,1944,357
742,836,44,3737,806
743,3691,2390,1787,4752
744,3085,1030,1389,475
745,1924,3052,1861,1212
746,2676,860,1208,1486
747,4997,990,344,440
748,430,2294,2784,2688
749,3737,1398,2219,146
750,1717,369,668,4014
751,2888,603,450,620
752,2387,4995,2756,391
753,264,930,4298,2172
754,21,176,3231,773
755,1830,586,2972,2652
756,3702,4680,4221,1932
757,1517,127,415,994
758,450,1298,357,4565
759,1874,3357,3824,3283
760,766,73,4102,4353
761,766,3889,187,1087
762,1767,4393,4991,1405
763,4390,2110,3725,2136
764,325,4137,28,622
765,4345,4389,4639,367
766,265,761,4346,187
767,3911,2424,653,4926
768,3811,1947,327,3015
769,872,2751,2697,105
770,1784,4059,4224,4448
771,3697,3815,162,374
772,245,2790,2081,2329
773,1667,4140,1626,2983
774,1147,73,2782,4673
775,995,1675,4881,1700
776,387,1098,504,1620
777,254,2206,2888,2833
778,2653,1595,2235,2719
779,1328,1548,1616,4179
780,1833,4740,3446,1257
781,1915,1815,2667,1313
782,1166,641,464,1653
783,568,3056,727,3986
784,844,996,1926,348
785,703,416,451,349
786,916,705,622,4621
787,3634,688,262,514
788,3690,2713,4511,435
789,478,729,4675,550
790,25,35,319,4982
791,2674,3848,89,1046
792,4530,4991,1764,3310
793,4060,483,2739,1451
794,2910,880,4540,2461
795,713,51,418,61
796,4138,2406,126,172
797,463,4459,2004,3796
798,195,4467,3023,278
799,599,4413,866,448
800,818,1711,4682,433
801,1876,3203,3064,65
802,2655,4487,4272,4936
803,805,1329,290,2062
804,4029,2586,3348,1305
805,803,1329,290,2062
806,2960,3301,742,1398
807,1757,3644,2173,673
808,446,3480,881,4357
809,3500,995,45,1752
810,4917,663,3213,1858
811,4,2936,75,3440
812,881,3273,9,674
813,1509,3373,1695,4419
814,648,3124,923,684
815,2943,935,3351,4665
816,61,3474,495,699
817,4266,903,556,866
818,1977,800,610,471
819,132,3674,577,4684
820,842,1114,4404,354
821,3316,4931,608,3863
822,2802,1596,2678,2723
823,1467,236,62,4626
824,430,748,102,676
825,4991,792,1764,762
826,417,4417,4539,2647
827,1752,3600,1498,4186
828,616,1599,1004,4706
829,3897,338,463,3351
830,475,2955,2104,4896
831,1081,1573,1124,1936
832,105,2774,955,407
833,3487,4719,959,926
834,2057,1439,3031,4951
835,35,2684,790,2227
836,742,44,1398,3301
837,1357,884,159,4151
838,2689,2896,942,1637
839,2844,2637,2633,4996
840,2877,3704,1316,987
841,218,639,2578,4551
842,354,2362,12,856
843,985,788,2713,4032
844,348,996,857,4429
845,332,417,4417,4539
846,4931,702,2889,229
847,219,1600,4102,59
848,1793,4445,4940,941
849,754,1809,1334,4924
850,1880,3801,1210,646
851,2381,3197,2909,1493
852,484,110,2943,2764
853,2616,4449,496,4963
854,4838,363,993,917
855,2290,1056,4309,1811
856,354,1467,326,207
857,844,348,1001,996
858,4122,4437,906,4426
859,4352,2797,2767,1713
860,746,179,1071,4745
861,901,1117,4891,2645
862,5004,987,70,673
863,477,559,3371,4039
864,3958,3264,1432,2697
865,3748,880,3520,3082
866,599,448,622,343
867,564,2868,16,2764
868,942,3621,505,1652
869,822,4416,3157,1157
870,3445,3313,981,2450
871,354,39,2153,4553
872,769,174,4269,2740
873,574,2888,669,758
874,453,131,1832,2966
875,4096,628,3803,4982
876,2943,4025,2165,2245
877,4717,3681,2994,750
878,4434,423,3457,59
879,3398,228,1967,3178
880,1200,3337,3098,3263
881,674,446,812,3490
882,4841,2531,3714,1951
883,3661,125,4692,1587
884,4151,837,1357,1862
885,1321,4777,2648,1368
886,2047,2990,1510,2994
887,233,608,448,599
888,3959,4740,636,116
889,3661,192,1378,164
890,1199,223,3900,4442
891,3424,2260,1133,911
892,4149,426,4614,676
893,4947,2000,510,288
894,1832,2985,1997,4858
895,369,2108,3880,3954
896,91,623,4453,4934
897,1643,2368,2366,2329
898,2526,832,4237,4967
899,4971,3713,4059,4746
900,530,568,3934,1695
901,861,916,209,3363
902,4312,4027,3576,2324
903,4004,622,448,675
904,3832,3821,3999,2996
905,2821,3514,993,4125
906,3943,4426,1384,1351
907,659,274,194,2553
908,888,236,1114,3452
909,4171,4735,3740,120
910,3426,4685,2934,3462
911,3424,1621,891,2023
912,1353,4115,4598,2852
913,924,216,694,2438
914,1276,2112,2555,2062
915,2837,1013,2813,4018
916,786,168,95,622
917,385,188,3929,3820
918,156,89,604,21
919,4326,1884,4556,4961
920,1209,4995,156,4147
921,2094,143,2003,4514
922,197,120,1477,388
923,450,357,4573,4552
924,913,522,4588,303
925,648,1648,641,32
926,4719,3057,1224,4606
927,829,986,1008,425
928,958,3980,2420,2399
929,2145,115,1391,3358
930,2936,7,753,3447
931,3802,3683,579,3601
932,4523,1954,4148,4311
933,4266,817,556,972
934,3897,2519,338,3351
935,183,30,1246,3744
936,2064,5005,1914,3697
937,2678,4591,3364,4836
938,510,514,977,1843
939,945,460,749,1776
940,369,1208,363,401
941,4745,2323,1793,2195
942,868,318,85,2938
943,403,3828,3303,2381
944,81,93,3740,4253
945,1465,2621,3781,3324
946,5,3884,2062,4884
947,968,3260,1874,4279
948,3884,2324,3379,1545
949,573,282,420,3806
950,106,1405,2659,4647
951,430,665,685,477
952,257,16,867,2868
953,4253,993,1017,4809
954,969,355,84,130
955,615,407,4507,832
956,132,3074,3671,2493
957,164,2302,210,730
958,243,2439,1510,928
959,2503,2182,833,537
960,1260,1701,1574,1707
961,89,1312,2497,2144
962,959,1995,354,2172
963,667,3816,3348,141
964,2284,336,959,2074
965,2607,4515,2477,2181
966,4304,388,3128,253
967,1488,903,3904,3578
968,3260,1874,947,4720
969,3863,1811,448,954
970,1074,4502,339,2092
971,185,1733,1835,4986
972,3446,780,414,1472
973,3726,1744,207,1926
974,4338,2652,154,4235
975,2653,4528,1073,3078
976,1161,790,1310,35
977,2509,279,1590,938
978,4886,3708,988,2923
979,3750,1489,3132,969
980,725,4614,892,4149
981,3445,3313,2450,2729
982,183,4816,3897,3697
983,4033,248,2108,469
984,789,464,3316,3748
843,985,788,2713,4032
986,102,127,3298,2936
987,1316,840,3704,4789
988,2149,1933,2275,4733
989,269,67,3520,430
990,728,747,1190,344
991,1884,4326,1348,2622
992,68,240,387,1496
993,1749,206,4548,4958
994,127,441,4500,757
995,775,1700,45,2067
996,348,844,857,1001
997,33,3398,995,4341
998,2618,414,3446,1488
999,364,3467,3383,439
1000,358,26,391,545
1001,3639,857,4429,3377
1002,2967,2073,4358,2871
1003,2187,661,1866,80
1004,3147,2442,283,2844
1005,1475,1854,1996,1925
1006,906,4096,4829,4267
1007,4873,2732,3166,2185
1008,494,2613,585,2270
1009,4494,2811,4444,1205
1010,4548,456,1749,577
1011,3812,3162,4276,3356
1012,2221,1595,4112,2272
1013,1561,1253,3166,4257
1014,4649,2333,2854,1816
1015,2651,1218,1659,620
1016,4285,1917,3702,1911
1017,2323,953,3588,1465
1018,2230,2992,3294,2430
1019,3499,1235,3224,2219
1020,1239,1180,3798,4450
1021,3990,3944,3052,4323
1022,3365,3955,2642,381
1023,4330,3329,2857,3270
1024,4949,3428,4926,112
1025,2179,3147,129,3894
1026,4737,699,543,35
1027,3880,4033,3454,2108
1028,3383,4905,1317,1085
1029,1245,2794,364,1115
1030,155,3041,744,555
1031,4701,4403,2250,1695
1032,632,4801,4498,1919
1033,4417,1423,332,2618
1034,3436,1911,175,3087
1035,1590,3750,4236,565
1036,3627,3067,3218,580
1037,496,4589,1978,2616
1038,2684,481,4303,2137
1039,4417,1646,417,2013
1040,3774,3900,4299,2387
1041,2569,2077,2459,1697
1042,3099,3374,1795,1510
1043,1835,4036,3648,1777
1044,1132,4132,4990,1147
1045,4908,2413,2220,1331
1046,89,3605,3175,699
1047,3806,814,2596,4371
1048,4935,2348,2111,1672
1049,4870,2849,4558,4285
1050,3734,2454,1228,3915
1051,4293,3530,3759,2498
1052,2731,2667,1915,781
1053,3868,1895,4427,4982
1054,3619,3392,4079,3427
1055,4647,3556,1436,3612
1056,2800,4309,4331,1811
1057,3689,1225,340,2574
1058,3807,1311,3851,2234
1059,1950,2870,4048,2805
1060,2322,1507,4957,4467
1061,4841,1702,3903,1750
1062,2574,177,3272,340
1063,3029,3884,4363,4635
1064,4012,4901,3920,2061
1065,2808,4663,84,4281
1066,4513,2025,3873,4064
1067,3795,2659,1404,208
1068,1649,4023,326,2396
1069,3253,3588,737,1906
1070,4904,3919,4548,3250
1071,4794,179,2676,4773
1072,1491,2888,3726,1599
1073,2653,4528,975,727
1074,2392,4580,3884,970
1075,1866,4210,2188,2818
1076,3071,4121,1733,1136
1077,1657,1242,4182,2153
1078,1346,1106,3890,3375
1079,3561,1104,3109,4447
1080,968,1389,2664,3292
1081,3711,3873,3520,935
1082,4918,1906,1526,4489
1083,1492,3154,1131,1334
1084,2487,4763,4779,3004
1085,438,4857,2007,3052
1086,436,2811,2722,1424
1087,4646,761,1718,4697
1088,1227,3496,4707,944
1089,4061,3117,3570,453
1090,3394,124,4883,659
1091,4952,100,4615,2180
1092,2732,2780,4306,3892
1093,4250,2023,2144,1573
1094,2233,1700,3398,1424
1095,4661,4347,3833,1949
1096,2992,4519,2639,3029
1097,2631,1253,1561,1605
1098,1314,1102,4527,606
1099,961,1130,1691,4462
1100,2307,4358,3205,2794
1101,3579,107,704,2398
1102,606,1098,1933,3348
1103,2883,2731,4007,1203
1104,2074,1793,941,1079
1105,4064,2650,1159,4043
1106,4445,1078,360,1989
1107,2845,139,1220,253
1108,3047,2670,3900,4039
